"labels","Time","Line","tsNs","id"
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:38.6739482Z [Information] 目標角標序號：73，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:38.6740436Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:38.674198749Z""}",1710756818674,"{""time"":""2024-03-18T10:13:38.674198749Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:38.6740436Z"",""_msg"":""2024-03-18T10:13:38.6739482Z [Information] 目標角標序號：73，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756818674198749,1710756818674198749_9e794f16
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:37.5118928Z [Information] 即將進行解綁作業..."",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:37.5119288Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:37.511994354Z""}",1710756817511,"{""time"":""2024-03-18T10:13:37.511994354Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:37.5119288Z"",""_msg"":""2024-03-18T10:13:37.5118928Z [Information] 即將進行解綁作業..."",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756817511994354,1710756817511994354_eaeecc3c
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:37.4411291Z [Information] 目標角標序號：72，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:37.4412609Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:37.441402819Z""}",1710756817441,"{""time"":""2024-03-18T10:13:37.441402819Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:37.4412609Z"",""_msg"":""2024-03-18T10:13:37.4411291Z [Information] 目標角標序號：72，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756817441402819,1710756817441402819_f2ae43ac
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:36.6464073Z [Information] 即將進行解綁作業..."",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:36.6464440Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:36.646495514Z""}",1710756816646,"{""time"":""2024-03-18T10:13:36.646495514Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:36.6464440Z"",""_msg"":""2024-03-18T10:13:36.6464073Z [Information] 即將進行解綁作業..."",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756816646495514,1710756816646495514_5a284ac6
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:36.5661127Z [Information] 目標角標序號：71，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:36.5662260Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:36.566383984Z""}",1710756816566,"{""time"":""2024-03-18T10:13:36.566383984Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:36.5662260Z"",""_msg"":""2024-03-18T10:13:36.5661127Z [Information] 目標角標序號：71，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756816566383984,1710756816566383984_8b03ac40
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:35.7741511Z [Information] 即將進行解綁作業..."",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:35.7742468Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:35.774287118Z""}",1710756815774,"{""time"":""2024-03-18T10:13:35.774287118Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:35.7742468Z"",""_msg"":""2024-03-18T10:13:35.7741511Z [Information] 即將進行解綁作業..."",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756815774287118,1710756815774287118_992aaccc
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:35.6976173Z [Information] 目標角標序號：70，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:35.6977142Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:35.697849313Z""}",1710756815697,"{""time"":""2024-03-18T10:13:35.697849313Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:35.6977142Z"",""_msg"":""2024-03-18T10:13:35.6976173Z [Information] 目標角標序號：70，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756815697849313,1710756815697849313_270bb8e4
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:34.8500775Z [Information] 即將進行解綁作業..."",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:34.8501150Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:34.850189135Z""}",1710756814850,"{""time"":""2024-03-18T10:13:34.850189135Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:34.8501150Z"",""_msg"":""2024-03-18T10:13:34.8500775Z [Information] 即將進行解綁作業..."",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756814850189135,1710756814850189135_2cb1041e
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:34.7749826Z [Information] 目標角標序號：69，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:34.7750911Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:34.775240131Z""}",1710756814775,"{""time"":""2024-03-18T10:13:34.775240131Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:34.7750911Z"",""_msg"":""2024-03-18T10:13:34.7749826Z [Information] 目標角標序號：69，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756814775240131,1710756814775240131_b28175da
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:33.9249550Z [Information] 即將進行解綁作業..."",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:33.9250474Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:33.925103489Z""}",1710756813925,"{""time"":""2024-03-18T10:13:33.925103489Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:33.9250474Z"",""_msg"":""2024-03-18T10:13:33.9249550Z [Information] 即將進行解綁作業..."",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756813925103489,1710756813925103489_58fbd4ca
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:33.8496170Z [Information] 目標角標序號：68，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:33.8497224Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:33.849880067Z""}",1710756813849,"{""time"":""2024-03-18T10:13:33.849880067Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:33.8497224Z"",""_msg"":""2024-03-18T10:13:33.8496170Z [Information] 目標角標序號：68，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756813849880067,1710756813849880067_b66bf492
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:32.8968297Z [Information] 即將進行解綁作業..."",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:32.8968606Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:32.896934192Z""}",1710756812896,"{""time"":""2024-03-18T10:13:32.896934192Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:32.8968606Z"",""_msg"":""2024-03-18T10:13:32.8968297Z [Information] 即將進行解綁作業..."",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756812896934192,1710756812896934192_7c9c847e
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:32.8108268Z [Information] 目標角標序號：67，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:32.8335175Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:32.833679465Z""}",1710756812833,"{""time"":""2024-03-18T10:13:32.833679465Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:32.8335175Z"",""_msg"":""2024-03-18T10:13:32.8108268Z [Information] 目標角標序號：67，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756812833679465,1710756812833679465_c3715544
